"node","clade_signature","trait_1_p1_mean","trait_1_p1_sd","trait_1_n_matching_trees","n_total_trees","trait_2_p1_mean","trait_2_p1_sd","trait_2_n_matching_trees","trait_1","trait_2"
107,"Icaronycteris_sigei||Palaeochiropteryx_sambuceus",0.987,0.0299829883740219,50,50,0.844,0.080584598720974,50,"Echolocation","Cave_karstic_deposit"
108,"Archaeonycteris_pollex||Archaeonycteris_trigonodon||Jaegeria_cambayensis",0.987,0.0263609172674942,50,50,0.841,0.0824930423782292,50,"Echolocation","Cave_karstic_deposit"
109,"Archaeonycteris_pollex||Archaeonycteris_trigonodon",0.999,0.00707106781186548,50,50,0.87,0.0749149177264394,50,"Echolocation","Cave_karstic_deposit"
110,"Ageina_tobieni||Archaeonycteris_brailloni||Archaeonycteris_praecursor||Archaeonycteris_storchi||Dizzya_exsultans||Eppsinycteris_anglica||Hassianycteris_magna||Hassianycteris_messelensis||Honrovits_tsuwape||Icaronycteris_index||Icaronycteris_menui||Icaronycteris_sp||Lapichiropteryx_xiei||Marnenycteris_michauxi||Onychonycteris_finneyi||Palaeochiropteryx_spiegeli||Palaeochiropteryx_tupaiodon||Palaeophyllophora_tunisiensis||Philisis_sphingis||Premonycteris_vesper||Protonycteris_gunnelli||Xylonycteris_stenodon",0.968,0.0502646059593119,50,50,0.876,0.0679435540033949,50,"Echolocation","Cave_karstic_deposit"
111,"Dizzya_exsultans||Philisis_sphingis",0.966,0.0370328039909021,50,50,0.847,0.0888762037433909,50,"Echolocation","Cave_karstic_deposit"
112,"Ageina_tobieni||Archaeonycteris_brailloni||Archaeonycteris_praecursor||Archaeonycteris_storchi||Eppsinycteris_anglica||Hassianycteris_magna||Hassianycteris_messelensis||Honrovits_tsuwape||Icaronycteris_index||Icaronycteris_menui||Icaronycteris_sp||Lapichiropteryx_xiei||Marnenycteris_michauxi||Onychonycteris_finneyi||Palaeochiropteryx_spiegeli||Palaeochiropteryx_tupaiodon||Palaeophyllophora_tunisiensis||Premonycteris_vesper||Protonycteris_gunnelli||Xylonycteris_stenodon",0.965,0.0536903442084747,50,50,0.873,0.075734498649653,50,"Echolocation","Cave_karstic_deposit"
113,"Hassianycteris_magna||Hassianycteris_messelensis||Lapichiropteryx_xiei||Palaeochiropteryx_spiegeli||Palaeochiropteryx_tupaiodon",0.999,0.00707106781186548,50,50,0.853,0.0791601322043631,50,"Echolocation","Cave_karstic_deposit"
114,"Palaeochiropteryx_spiegeli||Palaeochiropteryx_tupaiodon",1,0,50,50,0.838,0.0961291648072041,50,"Echolocation","Cave_karstic_deposit"
115,"Hassianycteris_magna||Hassianycteris_messelensis||Lapichiropteryx_xiei",0.998,0.00989743318610788,50,50,0.848,0.0669754752556059,50,"Echolocation","Cave_karstic_deposit"
116,"Hassianycteris_magna||Hassianycteris_messelensis",1,0,50,50,0.845,0.0803372991371571,50,"Echolocation","Cave_karstic_deposit"
117,"Ageina_tobieni||Archaeonycteris_brailloni||Archaeonycteris_praecursor||Archaeonycteris_storchi||Eppsinycteris_anglica||Honrovits_tsuwape||Icaronycteris_index||Icaronycteris_menui||Icaronycteris_sp||Marnenycteris_michauxi||Onychonycteris_finneyi||Palaeophyllophora_tunisiensis||Premonycteris_vesper||Protonycteris_gunnelli||Xylonycteris_stenodon",0.955,0.066432411563351,50,50,0.868,0.0800255061380624,50,"Echolocation","Cave_karstic_deposit"
